Product Name,Product Price,Sale Discount (%),Discounted Price,Best Seller Rating,Rating Count,Ship From,Sold By,Product Description,Number Bought in the Past Month,Category Name,All Available Images
Kitchen Product 478,1582.47,85.5428214912577,228.78,4.9,922,USA,Seller_297,This is a description for Kitchen Product 478.,85,Kitchen,https://example.com/Kitchen_Product_478.jpg
Computers Product 73,4617.41,60.61588952153971,1818.53,4.6,963,India,Seller_467,This is a description for Computers Product 73.,330,Computers,https://example.com/Computers_Product_73.jpg
Books Product 823,1626.84,72.70532819634235,444.04,3.6,472,India,Seller_480,This is a description for Books Product 823.,441,Books,https://example.com/Books_Product_823.jpg
Shoes Product 241,3935.61,70.08944084874294,1177.16,4.3,570,Germany,Seller_133,This is a description for Shoes Product 241.,322,Shoes,https://example.com/Shoes_Product_241.jpg
Beauty Product 447,4971.51,56.336658684127194,2170.73,3.9,63,India,Seller_107,This is a description for Beauty Product 447.,334,Beauty,https://example.com/Beauty_Product_447.jpg
Electronics Product 379,1663.79,54.31239161421865,760.15,3.5,936,USA,Seller_49,This is a description for Electronics Product 379.,129,Electronics,https://example.com/Electronics_Product_379.jpg
Clothing Product 61,3634.82,58.35425266378256,1513.75,3.8,744,Germany,Seller_159,This is a description for Clothing Product 61.,120,Clothing,https://example.com/Clothing_Product_61.jpg
Automotive Product 249,4605.17,87.37557143075136,581.38,3.8,146,India,Seller_249,This is a description for Automotive Product 249.,42,Automotive,https://example.com/Automotive_Product_249.jpg
Clothing Product 81,3018.12,81.52196337555047,557.69,4.3,153,India,Seller_206,This is a description for Clothing Product 81.,398,Clothing,https://example.com/Clothing_Product_81.jpg
Sports Product 616,3757.92,84.14855313272983,595.68,3.9,87,USA,Seller_16,This is a description for Sports Product 616.,147,Sports,https://example.com/Sports_Product_616.jpg
Sports Product 578,1390.32,66.1650954042922,470.41,4.4,379,China,Seller_338,This is a description for Sports Product 578.,236,Sports,https://example.com/Sports_Product_578.jpg
Books Product 644,2657.82,83.3789152854546,441.76,3.6,872,China,Seller_486,This is a description for Books Product 644.,278,Books,https://example.com/Books_Product_644.jpg
Books Product 954,3242.16,89.47877321638637,341.12,3.9,306,Germany,Seller_197,This is a description for Books Product 954.,228,Books,https://example.com/Books_Product_954.jpg
Kitchen Product 441,3005.22,51.685264155791685,1451.96,4.8,30,Germany,Seller_368,This is a description for Kitchen Product 441.,190,Kitchen,https://example.com/Kitchen_Product_441.jpg
Shoes Product 263,567.35,78.71649429763129,120.75,4.7,129,India,Seller_99,This is a description for Shoes Product 263.,348,Shoes,https://example.com/Shoes_Product_263.jpg
Electronics Product 609,2060.14,55.26052720309889,921.7,3.9,145,China,Seller_493,This is a description for Electronics Product 609.,243,Electronics,https://example.com/Electronics_Product_609.jpg
Automotive Product 317,2380.64,74.33202348381602,611.06,4.8,267,India,Seller_233,This is a description for Automotive Product 317.,427,Automotive,https://example.com/Automotive_Product_317.jpg
Sports Product 246,3931.45,55.182718233291105,1761.97,4.1,98,USA,Seller_310,This is a description for Sports Product 246.,435,Sports,https://example.com/Sports_Product_246.jpg
Sports Product 707,2912.68,74.05873953571519,755.59,4.7,600,Germany,Seller_266,This is a description for Sports Product 707.,153,Sports,https://example.com/Sports_Product_707.jpg
Computers Product 39,1195.76,65.23740937413814,415.68,4.6,116,USA,Seller_353,This is a description for Computers Product 39.,6,Computers,https://example.com/Computers_Product_39.jpg
Beauty Product 685,806.52,57.303021942442214,344.36,3.6,492,China,Seller_38,This is a description for Beauty Product 685.,234,Beauty,https://example.com/Beauty_Product_685.jpg
Sports Product 706,952.18,75.89154369110955,229.56,4.5,470,India,Seller_183,This is a description for Sports Product 706.,257,Sports,https://example.com/Sports_Product_706.jpg
Computers Product 278,4462.63,60.058784979421176,1782.43,4.1,228,China,Seller_101,This is a description for Computers Product 278.,119,Computers,https://example.com/Computers_Product_278.jpg
Clothing Product 63,2221.42,81.05739452744042,420.79,4.7,999,China,Seller_231,This is a description for Clothing Product 63.,347,Clothing,https://example.com/Clothing_Product_63.jpg
Toys Product 929,1631.38,79.05853271218925,341.63,4.3,207,China,Seller_292,This is a description for Toys Product 929.,341,Toys,https://example.com/Toys_Product_929.jpg
Electronics Product 103,1071.15,62.209645085275376,404.79,4.8,74,Germany,Seller_387,This is a description for Electronics Product 103.,274,Electronics,https://example.com/Electronics_Product_103.jpg
Shoes Product 205,4020.2,86.97162656483104,523.77,3.9,98,India,Seller_394,This is a description for Shoes Product 205.,173,Shoes,https://example.com/Shoes_Product_205.jpg
Books Product 650,3701.71,87.46084896080043,464.16,4.9,296,USA,Seller_266,This is a description for Books Product 650.,415,Books,https://example.com/Books_Product_650.jpg
Kitchen Product 197,4078.44,73.31548563854398,1088.31,3.6,955,China,Seller_447,This is a description for Kitchen Product 197.,165,Kitchen,https://example.com/Kitchen_Product_197.jpg
Beauty Product 286,3421.16,79.07568287224697,715.85,4.1,623,India,Seller_176,This is a description for Beauty Product 286.,148,Beauty,https://example.com/Beauty_Product_286.jpg
Shoes Product 938,2851.85,60.01923988225704,1140.19,4.9,658,Germany,Seller_133,This is a description for Shoes Product 938.,417,Shoes,https://example.com/Shoes_Product_938.jpg
Sports Product 898,937.27,76.69092434639535,218.47,4.4,582,China,Seller_238,This is a description for Sports Product 898.,176,Sports,https://example.com/Sports_Product_898.jpg
Kitchen Product 130,1995.9,69.34649284762426,611.81,4.0,206,India,Seller_358,This is a description for Kitchen Product 130.,119,Kitchen,https://example.com/Kitchen_Product_130.jpg
Electronics Product 230,156.62,64.1501268154421,56.15,4.1,645,USA,Seller_346,This is a description for Electronics Product 230.,47,Electronics,https://example.com/Electronics_Product_230.jpg
Books Product 907,4941.23,72.58571674923861,1354.6,3.9,877,India,Seller_121,This is a description for Books Product 907.,489,Books,https://example.com/Books_Product_907.jpg
Clothing Product 826,3457.59,55.943424890330945,1523.3,4.4,622,Germany,Seller_429,This is a description for Clothing Product 826.,259,Clothing,https://example.com/Clothing_Product_826.jpg
Electronics Product 875,4283.22,58.92142777583885,1759.49,3.9,575,Germany,Seller_214,This is a description for Electronics Product 875.,298,Electronics,https://example.com/Electronics_Product_875.jpg
Kitchen Product 900,475.05,82.83098173615454,81.56,4.1,622,Germany,Seller_31,This is a description for Kitchen Product 900.,311,Kitchen,https://example.com/Kitchen_Product_900.jpg
Kitchen Product 615,3564.49,86.08748179297464,495.91,4.2,997,China,Seller_389,This is a description for Kitchen Product 615.,44,Kitchen,https://example.com/Kitchen_Product_615.jpg
Automotive Product 856,871.41,82.59809063704799,151.64,4.4,409,China,Seller_270,This is a description for Automotive Product 856.,5,Automotive,https://example.com/Automotive_Product_856.jpg
Beauty Product 999,3389.8,59.27309174038288,1380.56,4.4,330,China,Seller_397,This is a description for Beauty Product 999.,209,Beauty,https://example.com/Beauty_Product_999.jpg
Shoes Product 913,2666.41,55.27900513701729,1192.45,3.9,411,India,Seller_273,This is a description for Shoes Product 913.,357,Shoes,https://example.com/Shoes_Product_913.jpg
Computers Product 103,932.13,79.72893738555912,188.95,4.3,701,China,Seller_356,This is a description for Computers Product 103.,484,Computers,https://example.com/Computers_Product_103.jpg
Books Product 627,741.54,76.00064980730585,177.96,4.5,546,India,Seller_317,This is a description for Books Product 627.,111,Books,https://example.com/Books_Product_627.jpg
Beauty Product 362,3038.12,88.86175136969104,338.39,4.5,649,India,Seller_354,This is a description for Beauty Product 362.,46,Beauty,https://example.com/Beauty_Product_362.jpg
Electronics Product 364,4428.32,55.70697670463367,1961.44,3.6,949,India,Seller_493,This is a description for Electronics Product 364.,60,Electronics,https://example.com/Electronics_Product_364.jpg
Electronics Product 865,2719.54,57.34063603942225,1160.14,4.0,939,USA,Seller_455,This is a description for Electronics Product 865.,128,Electronics,https://example.com/Electronics_Product_865.jpg
Shoes Product 291,1430.55,58.91615034456237,587.73,4.8,75,India,Seller_208,This is a description for Shoes Product 291.,75,Shoes,https://example.com/Shoes_Product_291.jpg
Electronics Product 743,2227.91,52.946371082642415,1048.31,4.4,705,China,Seller_264,This is a description for Electronics Product 743.,280,Electronics,https://example.com/Electronics_Product_743.jpg
Clothing Product 204,4817.66,68.37451276632045,1523.61,4.7,668,Germany,Seller_339,This is a description for Clothing Product 204.,19,Clothing,https://example.com/Clothing_Product_204.jpg
Sports Product 367,1615.5,74.64010551042519,409.69,4.6,109,USA,Seller_250,This is a description for Sports Product 367.,81,Sports,https://example.com/Sports_Product_367.jpg
Sports Product 74,4379.44,60.226527304285305,1741.86,4.8,133,China,Seller_349,This is a description for Sports Product 74.,470,Sports,https://example.com/Sports_Product_74.jpg
Electronics Product 53,1091.53,64.88530940944847,383.29,5.0,1000,Germany,Seller_245,This is a description for Electronics Product 53.,467,Electronics,https://example.com/Electronics_Product_53.jpg
Shoes Product 197,4323.31,52.631751206735174,2047.88,3.7,668,USA,Seller_67,This is a description for Shoes Product 197.,51,Shoes,https://example.com/Shoes_Product_197.jpg
Clothing Product 583,3762.11,85.76607034524135,535.5,4.6,128,Germany,Seller_84,This is a description for Clothing Product 583.,184,Clothing,https://example.com/Clothing_Product_583.jpg
Toys Product 473,3135.16,64.24251025229631,1121.05,4.6,47,Germany,Seller_70,This is a description for Toys Product 473.,116,Toys,https://example.com/Toys_Product_473.jpg
Books Product 957,2885.99,85.56512666672849,416.59,3.5,124,Germany,Seller_50,This is a description for Books Product 957.,303,Books,https://example.com/Books_Product_957.jpg
Beauty Product 479,1031.03,54.68655979210919,467.2,3.6,488,USA,Seller_301,This is a description for Beauty Product 479.,419,Beauty,https://example.com/Beauty_Product_479.jpg
Sports Product 548,4279.06,68.60420464743041,1343.44,4.9,63,USA,Seller_262,This is a description for Sports Product 548.,47,Sports,https://example.com/Sports_Product_548.jpg
Sports Product 229,961.3,61.131876474869316,373.64,4.9,147,USA,Seller_167,This is a description for Sports Product 229.,430,Sports,https://example.com/Sports_Product_229.jpg
Beauty Product 966,3778.72,55.16170763566557,1694.31,4.5,313,Germany,Seller_268,This is a description for Beauty Product 966.,238,Beauty,https://example.com/Beauty_Product_966.jpg
Electronics Product 779,3350.29,60.717354642357876,1316.08,3.5,518,China,Seller_233,This is a description for Electronics Product 779.,473,Electronics,https://example.com/Electronics_Product_779.jpg
Automotive Product 793,4005.44,66.99936489851316,1321.82,4.6,14,Germany,Seller_194,This is a description for Automotive Product 793.,48,Automotive,https://example.com/Automotive_Product_793.jpg
Kitchen Product 813,408.4,51.89999479968315,196.44,4.2,682,Germany,Seller_345,This is a description for Kitchen Product 813.,74,Kitchen,https://example.com/Kitchen_Product_813.jpg
Beauty Product 235,2975.94,72.65455159682838,813.78,4.1,611,China,Seller_312,This is a description for Beauty Product 235.,301,Beauty,https://example.com/Beauty_Product_235.jpg
Automotive Product 303,1356.52,53.268091854814884,633.93,4.3,852,India,Seller_481,This is a description for Automotive Product 303.,106,Automotive,https://example.com/Automotive_Product_303.jpg
Electronics Product 655,3269.36,52.869615743586166,1540.86,4.8,127,Germany,Seller_369,This is a description for Electronics Product 655.,193,Electronics,https://example.com/Electronics_Product_655.jpg
Computers Product 391,2007.36,78.28884048151451,435.82,4.1,584,China,Seller_44,This is a description for Computers Product 391.,21,Computers,https://example.com/Computers_Product_391.jpg
Toys Product 782,2083.74,64.63395813743001,736.94,3.6,996,China,Seller_352,This is a description for Toys Product 782.,357,Toys,https://example.com/Toys_Product_782.jpg
Toys Product 538,2019.64,89.3686022380971,214.72,4.2,660,USA,Seller_30,This is a description for Toys Product 538.,137,Toys,https://example.com/Toys_Product_538.jpg
Electronics Product 773,3352.01,75.0203895512979,837.32,4.6,969,China,Seller_245,This is a description for Electronics Product 773.,230,Electronics,https://example.com/Electronics_Product_773.jpg
Automotive Product 418,208.55,79.662695138393,42.41,5.0,62,Germany,Seller_191,This is a description for Automotive Product 418.,159,Automotive,https://example.com/Automotive_Product_418.jpg
Beauty Product 923,1415.56,77.25285306581767,322.0,4.7,283,USA,Seller_211,This is a description for Beauty Product 923.,115,Beauty,https://example.com/Beauty_Product_923.jpg
Books Product 356,1495.2,69.56895592602214,455.0,4.8,227,USA,Seller_29,This is a description for Books Product 356.,284,Books,https://example.com/Books_Product_356.jpg
Kitchen Product 224,1725.21,71.08974730331185,498.76,4.4,249,USA,Seller_42,This is a description for Kitchen Product 224.,220,Kitchen,https://example.com/Kitchen_Product_224.jpg
Automotive Product 846,2767.75,52.28062191123938,1320.75,3.7,334,India,Seller_476,This is a description for Automotive Product 846.,309,Automotive,https://example.com/Automotive_Product_846.jpg
Clothing Product 272,4119.97,69.39323507346091,1260.99,4.9,285,Germany,Seller_219,This is a description for Clothing Product 272.,252,Clothing,https://example.com/Clothing_Product_272.jpg
Shoes Product 663,4656.15,61.190074021600545,1807.05,3.7,515,Germany,Seller_148,This is a description for Shoes Product 663.,270,Shoes,https://example.com/Shoes_Product_663.jpg
Automotive Product 59,2348.91,80.1967341345038,465.16,3.6,756,USA,Seller_239,This is a description for Automotive Product 59.,443,Automotive,https://example.com/Automotive_Product_59.jpg
